id,lat,lon,stratum,stratum_label,in_pilot,county
230,0.5339202654862458,34.420127546527674,1,Cropland,False,bungoma
231,-0.8880354902701203,37.16959794094275,0,Non-cropland,False,muranga
232,1.0366374413256156,34.62978092394083,0,Non-cropland,False,bungoma
233,-0.7104330227090871,36.85628021980001,0,Non-cropland,False,muranga
234,-0.989920148827699,37.1647596734401,0,Non-cropland,False,muranga
235,0.8848940003217852,34.764180306024706,1,Cropland,False,bungoma
236,-0.7414812975702731,36.99083856560093,0,Non-cropland,False,muranga
237,-0.6403190672414932,37.09581414879675,1,Cropland,False,muranga
238,-0.6091817851100102,36.89330775607343,1,Cropland,False,muranga
239,0.8751204814272086,34.469695655917896,0,Non-cropland,False,bungoma
240,0.9299291716457023,34.70866109842951,0,Non-cropland,False,bungoma
241,0.5650299687411687,34.44105642653659,1,Cropland,False,bungoma
242,0.9270330023584944,34.57516207752641,0,Non-cropland,False,bungoma
243,0.5996719093383462,34.595564192967494,1,Cropland,False,bungoma
244,0.5288644607413501,34.61721474211144,1,Cropland,False,bungoma
245,0.9043368043024814,34.66625793626863,0,Non-cropland,False,bungoma
246,-0.8631284308607976,36.959817708720195,0,Non-cropland,False,muranga
247,0.5059832713614264,34.547687082277,1,Cropland,False,bungoma
248,-0.586434230301805,36.77695070930444,0,Non-cropland,False,muranga
249,-0.8274835727535287,37.02660683612627,1,Cropland,False,muranga
250,-0.6827265516942593,36.822664350686885,0,Non-cropland,False,muranga
251,-0.9817093562951148,37.07250725668454,0,Non-cropland,False,muranga
252,-0.9827019419323249,37.03628773907591,0,Non-cropland,False,muranga
253,0.51158906464328,34.522534617958144,1,Cropland,False,bungoma
254,0.6900105702694909,34.89955586047855,1,Cropland,False,bungoma
255,-0.7519426270345441,36.81647494408865,0,Non-cropland,False,muranga
256,0.7488831253272425,34.85401248888487,1,Cropland,False,bungoma
257,-0.9620305261100051,37.274313421966866,0,Non-cropland,False,muranga
258,-0.7202738958760088,36.97855737669348,1,Cropland,False,muranga
259,-0.7302871780324942,36.86981592805788,1,Cropland,False,muranga
260,0.8002480818633121,34.57067477886415,0,Non-cropland,False,bungoma
261,0.776544024412708,34.37618362771179,1,Cropland,False,bungoma
262,0.6278870942820631,34.61838074897122,1,Cropland,False,bungoma
263,0.5539144470831874,34.63940237817823,1,Cropland,False,bungoma
264,-0.7598009466110498,37.00796085060106,1,Cropland,False,muranga
265,-0.9445288918578573,37.10962281147412,1,Cropland,False,muranga
266,0.9207907958055206,34.516318575360636,0,Non-cropland,False,bungoma
267,0.9864439917036589,34.51730325848763,0,Non-cropland,False,bungoma
268,0.5683818082715376,34.56879539892887,0,Non-cropland,False,bungoma
269,0.6969773232018901,34.77684445591354,1,Cropland,False,bungoma
270,0.7078284594602807,34.811070992756214,1,Cropland,False,bungoma
271,0.9528981933785536,34.645684316329394,0,Non-cropland,False,bungoma
272,1.042873655112955,34.52700288325968,0,Non-cropland,False,bungoma
273,-0.9900116613430846,37.03906690809197,0,Non-cropland,False,muranga
274,-0.9885669902212743,37.14440852691995,0,Non-cropland,False,muranga
275,0.8999029432049451,34.55728546131518,0,Non-cropland,False,bungoma
276,0.8952932903319673,34.64092399392695,0,Non-cropland,False,bungoma
277,-0.6048527478918454,36.98250380780312,0,Non-cropland,False,muranga
278,0.5879971907224164,34.404673651896104,0,Non-cropland,False,bungoma
279,0.7703940011397213,35.05910534655796,1,Cropland,False,bungoma
280,0.838316061081702,34.48892281196949,0,Non-cropland,False,bungoma
281,-0.6500652604753845,37.02140894735382,1,Cropland,False,muranga
282,-0.6419433812934336,37.02391907225689,1,Cropland,False,muranga
283,-0.6975324966097055,36.974075517060065,1,Cropland,False,muranga
284,0.9171780330764855,34.66338297375764,0,Non-cropland,False,bungoma
285,0.7414686097317102,34.824995953172035,1,Cropland,False,bungoma
286,0.8585783853528939,34.76974980826704,0,Non-cropland,False,bungoma
287,0.49304862011368455,34.4796865980636,0,Non-cropland,False,bungoma
288,0.7654226967747569,35.02829169478525,0,Non-cropland,False,bungoma
289,-0.7977930279646762,36.98877569076476,1,Cropland,False,muranga
290,-0.716568732223201,36.840591822872526,0,Non-cropland,False,muranga
291,0.9471955485323534,34.49340836501113,0,Non-cropland,False,bungoma
292,-0.8238733779101121,37.135081527341164,1,Cropland,False,muranga
293,-0.6454525573114156,36.76699668271012,0,Non-cropland,False,muranga
294,-1.005172584953726,37.051976811514294,0,Non-cropland,False,muranga
295,0.5563494471440544,34.45641788169685,1,Cropland,False,bungoma
296,-0.8504029585410928,37.20572550545489,1,Cropland,False,muranga
297,0.9226900786187855,34.52099004295879,0,Non-cropland,False,bungoma
